Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ShowProgressBar,ANSWER,clearval,Metadata,order1,order2,order3,order4,order5,order6,order7,order8,order9,order10,order11,order12,# stim
11,1574372779671,21/11/2019 21:46:19,1574372791690,-8,21/11/2019 13:46:31,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,3,4,1,stim,advancementZone,response_keyboard,1322.1350000239909,positive,1,0,1,0,,,,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
12,1574372780328,21/11/2019 21:46:20,1574372792338,-8,21/11/2019 13:46:32,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,3,4,1,stim,Zone3,timelimit_screen,1997.9310000000041,,,0,1,0,,,1,1,1,trial,,example,example,EX,,,,,,,,,,,,,Slide1.jpeg
13,1574372781703,21/11/2019 21:46:21,1574372793734,-8,21/11/2019 13:46:33,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,11,5,1,stim,advancementZone,response_keyboard,1363.470000011148,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,office chairs.jpg
14,1574372782297,21/11/2019 21:46:22,1574372794318,-8,21/11/2019 13:46:34,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,11,5,1,stim,Zone1,fixation,1981.2809999999954,,,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,office chairs.jpg
15,1574372783720,21/11/2019 21:46:23,1574372795759,-8,21/11/2019 13:46:35,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,12,6,1,stim,advancementZone,response_keyboard,1411.454999994021,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
16,1574372784283,21/11/2019 21:46:24,1574372796318,-8,21/11/2019 13:46:36,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,12,6,1,stim,Zone3,timelimit_screen,1997.9440000000031,,,0,1,0,,,1,3,3,trial,,example,example,EX,,,,,,,,,,,,,walking.jpg
17,1574372784955,21/11/2019 21:46:24,1574372796991,-8,21/11/2019 13:46:36,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,14,7,1,stim,advancementZone,response_keyboard,638.1649999821093,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
18,1574372786259,21/11/2019 21:46:26,1574372798297,-8,21/11/2019 13:46:38,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,14,7,1,stim,Zone1,fixation,1981.237000000001,,,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,buildings.jpg
19,1574372786822,21/11/2019 21:46:26,1574372798868,-8,21/11/2019 13:46:38,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,13,8,1,stim,advancementZone,response_keyboard,545.2799999911804,positive,1,0,1,0,,,,3,3,trial,,example,example,EX,,,,,,,,,,,,,lawnmower.jpg
20,1574372788259,21/11/2019 21:46:28,1574372800296,-8,21/11/2019 13:46:40,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,13,8,1,stim,Zone3,timelimit_screen,1998.0149999999994,,,0,1,0,,,1,3,3,trial,,example,example,EX,,,,,,,,,,,,,lawnmower.jpg
21,1574372788868,21/11/2019 21:46:28,1574372800917,-8,21/11/2019 13:46:40,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,8,9,1,stim,advancementZone,response_keyboard,587.7099999925122,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
22,1574372790231,21/11/2019 21:46:30,1574372802277,-8,21/11/2019 13:46:42,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,8,9,1,stim,Zone1,fixation,1981.2589999999982,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman2.jpg
23,1574372790792,21/11/2019 21:46:30,1574372802828,-8,21/11/2019 13:46:42,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,10,10,1,stim,advancementZone,response_keyboard,526.3250000134576,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
24,1574372792246,21/11/2019 21:46:32,1574372804278,-8,21/11/2019 13:46:44,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,10,10,1,stim,Zone3,timelimit_screen,1997.8819999999978,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy.jpg
25,1574372792730,21/11/2019 21:46:32,1574372804764,-8,21/11/2019 13:46:44,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,9,11,1,stim,advancementZone,response_keyboard,463.499999983469,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
26,1574372794214,21/11/2019 21:46:34,1574372806256,-8,21/11/2019 13:46:46,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,9,11,1,stim,Zone1,fixation,1981.3329999999987,,,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral guy2.jpg
27,1574372794691,21/11/2019 21:46:34,1574372806739,-8,21/11/2019 13:46:46,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,7,12,1,stim,advancementZone,response_keyboard,462.8800000064075,positive,1,0,1,0,,,,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
28,1574372796222,21/11/2019 21:46:36,1574372808256,-8,21/11/2019 13:46:48,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,example,7,12,1,stim,Zone3,timelimit_screen,1997.922000000006,,,0,1,0,,,1,2,2,trial,,example,example,EX,,,,,,,,,,,,,neutral woman.jpg
29,1574372796411,21/11/2019 21:46:36,1574372808263,-8,21/11/2019 13:46:48,10365,5,task-bx4b,,3391535,A29HCM1YODKTBL,957219,,complete,sznjhz,,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1600x900,1600x789,approve with $2.15 bonus,"Valence Bias Task (Practice, Words, Faces, IAPS)",4,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order4,,order2,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,,,END TASK,,,,,67620,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
